time,ego_x,ego_y,ego_heading,ego_speed,ego_accel,preceding_x,preceding_y,control_throttle,control_brake,control_steer,target_waypoint_x,target_waypoint_y,lqr_delta_cmd,lqr_accel_cmd
7.29999999999999,28.93971954289607,-3.4078834988481628,-0.03562430695366281,3.4141445209661074,2.0000000596046448,38.146113769904275,-0.07462222438280142,0.6666666865348816,0.0,0.009207707829773426,30.98970614191522,-3.5009925986769392,0.003683083079281275,2.0
7.39999999999999,29.303578133426257,-3.41934157341378,-0.034565434104247394,3.8304880989186216,2.0000000596046448,38.42058051274017,-0.07752949489784133,0.6666666865348816,0.0,0.025222811847925186,31.99932515772764,-3.5039611185681165,0.010089125008404169,2.0
7.499999999999989,29.707420177605286,-3.4289403632548505,-0.031071633070172133,4.220133845194553,2.0000000596046448,38.68332420043073,-0.08031564017366533,0.6666666865348816,0.0,0.018787484616041183,31.99932515772764,-3.5039611185681165,0.007514993495303952,2.0
7.599999999999989,30.149677028792468,-3.437926316582079,-0.02777650385341701,4.592142097209638,2.0000000596046448,38.94907910367657,-0.08367111980200037,0.6666666865348816,0.0,0.018381714820861816,33.0089438419038,-3.508964873656697,0.007352686209961859,2.0
7.699999999999989,30.628550851348848,-3.446120472292592,-0.024512533621416033,4.955236826117412,2.0000000596046448,39.23190854665529,-0.0868242165749995,0.6666666865348816,0.0,0.008073779754340649,33.0089438419038,-3.508964873656697,0.00322951201630495,2.0
7.799999999999988,31.140501761384414,-3.4559697346249134,-0.02255511022020773,5.13174218502567,2.0000000596046448,39.51911106527258,-0.09004633480208768,0.6666666865348816,0.0,0.012281048111617565,34.018569764895645,-3.5160039941563888,0.004912419353651746,2.0
7.899999999999988,31.667363177673877,-3.4650771622903402,-0.018943331149841924,5.280141964720008,2.0000000596046448,39.79359700133,-0.09317140203079632,0.6666666865348816,0.0,-0.001146757509559393,34.018569764895645,-3.5160039941563888,-0.0004587030164499201,2.0
7.999999999999988,32.2010213104908,-3.474575619204712,-0.01811029436086553,5.413133861220952,2.0000000596046448,40.056337407669474,-0.0961482543878085,0.6666666865348816,0.0,-0.00042475858936086297,35.02818819705122,-3.5250477065067924,-0.00016990344099198065,2.0
8.099999999999987,32.75387002584107,-3.4848693167902662,-0.01813985544896557,5.644152691963525,2.0000000596046448,40.32209042839466,-0.09916223812711134,0.6666666865348816,0.0,0.005698877852410078,35.02818819705122,-3.5250477065067924,0.0022795511019035484,2.0
8.199999999999987,33.3329160593501,-3.494679647895447,-0.017391240866544422,5.925955588288555,2.0000000596046448,40.60491898240652,-0.10237063995365547,0.6666666865348816,0.0,0.005097558721899986,36.037791535378545,-3.5360977875650086,0.0020390235719569476,2.0
8.299999999999986,33.94168123995475,-3.5040381651896784,-0.016257266874388776,6.2332445037718465,2.0000000596046448,40.892114060431894,-0.10603043093207187,0.6666666865348816,0.0,0.0028086600359529257,36.037791535378545,-3.5360977875650086,0.0011234639764429425,2.0
8.399999999999986,34.58195453671273,-3.5135515344924633,-0.015405854273890185,6.555363228556193,2.0000000596046448,41.166598076627025,-0.10926801533868247,0.6666666865348816,0.0,4.607395749189891e-05,37.042449346843,-3.548888817336941,1.842958365091524e-05,2.0
8.499999999999986,35.25436034762542,-3.5237168665983276,-0.015223427739219808,6.874354427735939,2.0000000596046448,41.4293364114811,-0.11236787376306046,0.6666666865348816,0.0,0.0010475617600604892,38.04156223358788,-3.5618959040741527,0.000419024696714638,2.0
8.599999999999985,35.95859591729713,-3.534395458002253,-0.015029815927970702,7.1901499872639585,2.0000000596046448,41.6950869539704,-0.11552870195487741,0.3760092556476593,0.0,0.0037349453195929527,38.04156223358788,-3.5618959040741527,0.0014939781170073914,1.1280278004843614
8.699999999999985,36.69135033629006,-3.544794406195573,-0.014299577157071752,7.4276065020190085,1.128027766942978,41.97792830669472,-0.11887944098431658,0.6666666865348816,0.0,0.0010903918882831931,39.040678980986144,-3.5749028605976747,0.0004361567625024778,2.0
8.799999999999985,37.44168683790299,-3.5551122130296804,-0.013756558610804603,7.5890258654532605,2.0000000596046448,42.265135158030105,-0.12229144297089256,0.6666666865348816,0.0,-0.001136391656473279,40.03981481198315,-3.5879099473349134,-0.00045455665275772196,2.0
8.899999999999984,38.211837383195586,-3.566005052276818,-0.013786386015013363,7.815948887266408,2.0000000596046448,42.539626387428086,-0.12555490304716876,0.6666666865348816,0.0,0.00022837670985609293,41.03896215612697,-3.6009170340721637,9.135068226731973e-05,2.0
8.999999999999984,39.00695857298955,-3.5772977726293647,-0.013843377662341005,8.080410494377482,2.0000000596046448,42.80236753150264,-0.12893713816541053,0.0,0.4000000059604645,0.0034222707618027925,41.03896215612697,-3.6009170340721637,0.0013689083305859892,-2.0
9.099999999999984,39.82325879689634,-3.5881549408406372,-0.013224725341115295,8.185021866594466,-1.2000000178813934,43.0681244515396,-0.13216961172637798,0.6666666865348816,0.0,0.00031098953331820667,42.03812092618324,-3.6139260278802396,0.00012439580802848122,2.0
9.199999999999983,40.63668798618443,-3.5987189134212993,-0.012810603791608699,8.118583481974092,2.0000000596046448,43.35094901420375,-0.13561353679818966,0.6666666865348816,0.0,-0.002174302004277706,43.0372912145792,-3.6269331146175134,-0.0008697208066852077,2.0
9.299999999999983,41.449157540771324,-3.609762447699956,-0.013074789371744444,8.167743413157663,2.0000000596046448,43.638146478037825,-0.13913029746571492,0.6666666865348816,0.0,-0.00038189179031178355,44.036472961427634,-3.639940201354799,-0.00015275671733791738,2.0
9.399999999999983,42.27348583910904,-3.6211573460265405,-0.013360812872818428,8.333005558103924,2.0000000596046448,43.91262843382465,-0.14249184147509641,0.4128093421459198,0.0,0.0020489778835326433,45.03566622142286,-3.6529472880920952,0.000819591139515574,1.238428035670873
9.499999999999982,43.11591024982067,-3.6323291687179866,-0.013084909383886512,8.498134358468,1.2384280264377594,44.17537240888262,-0.14570816143270582,0.24201571941375732,0.0,0.0008330247364938259,46.034870939870615,-3.665954374829404,0.00033320989945158326,0.7260471530859329
9.599999999999982,43.96846900964749,-3.643328865606095,-0.012723518423962688,8.542582070163716,0.726047158241272,44.441136650128385,-0.14895697530927854,0.5673656463623047,0.0,8.747466199565679e-05,46.034870939870615,-3.665954374829404,3.4989865351604616e-05,1.7020969256461762
9.699999999999982,44.820791288171506,-3.6543016410196176,-0.012575712983463383,8.534378113399587,1.702096939086914,44.723961055285216,-0.15240852866433618,0.6666666865348816,0.0,-0.00111523421946913,47.03408714411796,-3.6789614615667245,-0.00044609367106594354,2.0
9.799999999999981,45.677615754679096,-3.6655649646635764,-0.012741894235483997,8.630223202724773,2.0000000596046448,45.01115502694928,-0.1561331600503575,0.13464893400669098,0.0,-0.0001888152037281543,48.0333147742778,-3.691970455374867,-7.55260820360094e-05,0.40394678147589574
9.89999999999998,46.546535496111176,-3.6770978707937747,-0.012886503882675981,8.724252693874456,0.40394680202007294,45.28563587049055,-0.15955668386112642,0.10253755003213882,0.0,0.0007415251457132399,49.03255395012445,-3.70497754211221,0.00029661006250903955,0.30761265836348767
9.99999999999998,47.41437423640909,-3.68844446434645,-0.012798619566702918,8.636827168435449,0.3076126500964165,45.54837128781824,-0.16282913219398099,0.4891956150531769,0.0,0.00012227286060806364,50.031804584423625,-3.7179846288495657,4.89091454564678e-05,1.4675868467348914
10.09999999999998,48.269019168035584,-3.6995504014097014,-0.012697153129170857,8.500340135124825,1.4675868451595306,45.81411906959708,-0.16615015433399516,0.38561806082725525,0.0,-0.0006911798263899982,51.03106670452239,-3.7309917155869323,-0.0002764719327481954,1.1568542218022868
10.19999999999998,49.11423369654955,-3.7106802499889278,-0.012785037445143033,8.433235151020828,1.1568541824817657,46.096957472254985,-0.16967539034272194,0.6666666865348816,0.0,-0.00039111351361498237,52.03033265792742,-3.7439986721106058,-0.00015644540972495628,2.0
10.29999999999998,49.955658579258895,-3.721876970242909,-0.012926184982918087,8.435710791910635,2.0000000596046448,46.38416142233393,-0.17325902870236765,0.6666666865348816,0.0,0.001939874142408371,52.03033265792742,-3.7439986721106058,0.0007759496605308954,2.0
10.399999999999979,50.80490428860266,-3.7327780686115934,-0.012661999402782342,8.568871256085226,2.0000000596046448,46.65864980967142,-0.17668745040387113,0.0,0.172568216919899,0.0003364207805134356,53.029625342231725,-3.7570077961325152,0.0001345683064514766,-0.8628411153603979
10.499999999999979,51.66669373573703,-3.74368228859832,-0.012377573798360686,8.648219982305639,-0.517704650759697,46.921390172784996,-0.18011545522159755,0.08539896458387375,0.0,-0.0017869183793663979,54.02891426723602,-3.7700147526562118,-0.0007147673432367635,0.25619690261787986
10.599999999999978,52.524108110745686,-3.7548215767512856,-0.01258183825397019,8.538079617881033,0.25619689375162125,47.187137428730324,-0.1834688975654153,0.315351277589798,0.0,-0.0010601177345961332,55.028222303186226,-3.7830218393936255,-0.0004240470771368497,0.9460538169347944
10.699999999999978,53.36667587757154,-3.7661230802580894,-0.01291926076408334,8.377951635709502,0.9460538327693939,47.469967474091064,-0.18703691245370435,0.26831769943237305,0.0,0.0008618508582003415,56.02754179758894,-3.7960289261310507,0.00034474034760137743,0.8049530882927962
10.799999999999978,54.195483706513016,-3.7771188561940714,-0.012921657609064496,8.247966726468107,0.8049530982971191,47.75716288270975,-0.1906757256531897,0.6666666865348816,0.0,0.0008342715445905924,57.02687280513845,-3.8090360128684875,0.0003337086256132883,2.0
10.899999999999977,55.01473459654447,-3.7876576091046124,-0.012710735250729854,8.173552101996203,2.0000000596046448,48.03163517371361,-0.1941534707683914,0.6666666865348816,0.0,0.0007448469987139106,57.02687280513845,-3.8090360128684875,0.000297938805925228,2.0
10.999999999999977,55.83530600385673,-3.7980430478302947,-0.012495019202433788,8.254969538620148,2.0000000596046448,48.29438490286563,-0.197479577511388,0.6666666865348816,0.0,-0.0010262326104566455,58.0262152386004,-3.822045006676746,-0.00041049303804390635,2.0
11.099999999999977,56.670166809891654,-3.808815797776978,-0.012585034047278398,8.441011979059448,2.0000000596046448,48.56013208265372,-0.20083588046142342,0.0,0.2786407768726349,-0.0007646032026968896,59.025569190402024,-3.8350520934142063,-0.0003058412849615547,-1.3932038798974853
11.199999999999976,57.5211154104191,-3.8200315115132355,-0.012785037445143033,8.524399717158825,-0.8359223306179047,48.84295241511275,-0.20452772473878023,0.6403897404670715,0.0,0.00019793526735156775,60.024934628003294,-3.8480591801516777,7.91741068884143e-05,1.921169197148034
11.299999999999976,58.368908522538575,-3.8311781904229236,-0.012873720709443148,8.455187649600028,1.9211692214012146,49.13013983025897,-0.20819119964511512,0.6666666865348816,0.0,0.0005237011355347931,61.02431152405708,-3.861066266889161,0.0002094804533146425,2.0
11.399999999999975,59.215094537883786,-3.842175341708951,-0.012795690089504319,8.500138998583235,2.0000000596046448,49.404611611007994,-0.2116956437516846,0.6666666865348816,0.0,-0.00012482918100431561,62.023692308111364,-3.8740732234129514,-4.993167083223561e-05,2.0
11.499999999999975,60.072983874030726,-3.8533799993150244,-0.012771455323584036,8.664758017447161,2.0000000596046448,49.66735309675296,-0.21505785462640103,0.0,0.033396992832422256,-0.00019293757213745266,63.023092143224346,-3.8870822172212685,-7.717502674688501e-05,-0.1669849709155578
11.599999999999975,60.94752809255108,-3.8647739505390852,-0.012785037445143033,8.780556962671179,-0.10019097849726677,49.933107408393866,-0.2184448009231319,0.0,0.4000000059604645,0.0012658161576837301,63.023092143224346,-3.8870822172212685,0.0005063264743862098,-2.0
11.699999999999974,61.817461879273935,-3.8758525154773955,-0.012568788764628636,8.603260299147603,-1.2000000178813934,50.21594449318016,-0.22204727329973784,0.0,0.4000000059604645,-0.00045654320274479687,64.02250346932992,-3.900089303958787,-0.0001826172859137378,-2.0
11.799999999999974,62.65911579710766,-3.886468444495213,-0.012492888673561353,8.268373898826763,-1.2000000178813934,50.50313949504837,-0.22570992488437192,0.0,0.4000000059604645,-0.0016739371931180358,65.02192630858227,-3.9130963906963165,-0.0006695748999135546,-2.0
11.899999999999974,63.46335829384179,-3.897216001685509,-0.012822588016513592,7.872749654402267,-1.2000000178813934,50.7776189632267,-0.2293422729490442,0.0,0.4000000059604645,-4.9966329243034124e-05,66.02136060628712,-3.926103477433858,-1.9986531925702014e-05,-2.0
11.999999999999973,64.22669842702577,-3.907438766221073,-0.01303164616208452,7.456757444740509,-1.2000000178813934,51.04057535656494,-0.23267614228431222,0.0,0.3030889928340912,0.0008498648530803621,67.02080638979157,-3.9391105641714113,0.00033994594020614566,-1.5154450342453338
12.099999999999973,64.9497610349852,-3.916929358484648,-0.012981312417482016,7.059951947385713,-0.9092669785022736,51.306763937227444,-0.23607831129868484,0.0,0.1542329341173172,0.0015795923536643386,67.02080638979157,-3.9391105641714113,0.0006318369495960948,-0.7711646651499016
12.199999999999973,65.63516902786445,-3.9256334043084538,-0.012679043633758269,6.6982570357615,-0.4626988023519516,51.589191872324804,-0.23969966984442115,0.0,0.13072873651981354,-0.8903653025627136,68.02026365909569,-3.9521176509089764,-0.3561461108504346,-0.653643700996027
12.299999999999972,66.28147113106613,-3.955462211253351,-0.03118348583595587,6.273850803019493,-0.3921862095594406,51.875024171011745,-0.24336493088509248,0.0,0.4000000059604645,-0.6245978474617004,69.01973235431228,-3.965126644717367,-0.24983913364814847,-2.0
12.399999999999972,66.86731329990677,-4.045478109505729,-0.09326603190344684,5.592278362738112,-1.2000000178813934,52.14857240506835,-0.2468738156301329,0.0,0.4000000059604645,0.1636987179517746,69.01973235431228,-3.965126644717367,0.0654794849827254,-2.0
12.499999999999972,67.3154937745293,-4.151824608075654,-0.1649095926004316,3.7417476463413175,-1.2000000178813934,52.411477702432364,-0.2502447846720104,0.0,0.4000000059604645,0.7833386063575745,70.01921259521569,-3.978133731454955,0.31333544922488,-2.0
12.599999999999971,67.56707884972658,-4.2060703353373485,-0.18781996851005633,1.6260454042957602,-1.2000000178813934,52.67761622313721,-0.2536518936165857,0.0,0.4000000059604645,1.0,70.01921259521569,-3.978133731454955,0.4,-2.0
12.69999999999997,67.61266734644863,-4.212405873131255,-0.18969536654969055,0.0006499309328198916,-1.2000000178813934,52.96012923858859,-0.2573482369530318,0.0,0.3300465941429138,1.0,70.01921259521569,-3.978133731454955,0.4,-1.6502330382756214
12.79999999999997,67.61313412796474,-4.21250331828171,-0.18969536654969055,0.000834035052771356,-0.9901397824287415,53.246163661354856,-0.2610351309364414,0.6666666865348816,0.0,0.9406530261039734,70.01921259521569,-3.978133731454955,0.37626121863650636,2.0
12.89999999999997,67.61582955026086,-4.211540052618897,-0.18852277672172768,0.057707515154318524,2.0000000596046448,53.51985214909624,-0.26456746752079874,0.6666666865348816,0.0,0.9381821751594543,70.01921259521569,-3.978133731454955,0.37527286651776737,2.0
12.99999999999997,67.63300571652562,-4.20616378665094,-0.18171813382046675,0.3502677160010899,2.0000000596046448,53.78276171932292,-0.26797956879883444,0.6666666865348816,0.0,0.9184710383415222,70.01921259521569,-3.978133731454955,0.36738842087286694,2.0
13.09999999999997,67.67738573392631,-4.191656757403125,-0.16497750320822835,0.6034196701470691,2.0000000596046448,54.04964423101288,-0.2713692280204014,0.6666666865348816,0.0,0.8152704238891602,70.01921259521569,-3.978133731454955,0.32610816543888654,2.0
13.199999999999969,67.75466449806413,-4.168675136474499,-0.13952886846364976,1.0025001338199384,2.0000000596046448,54.33331481833804,-0.275001494763772,0.6666666865348816,0.0,0.673966646194458,70.01921259521569,-3.978133731454955,0.2695866478832293,2.0
13.299999999999969,67.87203541609202,-4.139434423137801,-0.10764230809991204,1.4395317881206882,2.0000000596046448,54.62039199613973,-0.27868338521451386,0.6666666865348816,0.0,0.493715763092041,70.01921259521569,-3.978133731454955,0.19748630817611496,2.0
13.399999999999968,68.03320952045374,-4.109730406928266,-0.07557119067263329,1.8680705036679612,2.0000000596046448,54.89495270008422,-0.28227174043689685,0.6666666865348816,0.0,0.15042611956596375,72.01820674135428,-4.004147904930166,0.060170447059547265,2.0
13.499999999999968,68.24200933165116,-4.090686869751082,-0.05311941110272045,2.300310921258262,2.0000000596046448,55.15863306385097,-0.28567237363178255,0.6666666865348816,0.0,0.08725564926862717,72.01820674135428,-4.004147904930166,0.034902259760355395,2.0
13.599999999999968,68.49522216928627,-4.089076351277849,-0.04360793126950213,2.728345444694266,2.0000000596046448,55.42557018272879,-0.2891095373704795,0.6666666865348816,0.0,0.141088604927063,72.01820674135428,-4.004147904930166,0.056435441847780925,2.0
13.699999999999967,68.79093079290307,-4.0818372379149706,-0.029519542786873743,3.155743625630643,2.0000000596046448,55.70858830484242,-0.29275838847571545,0.6666666865348816,0.0,0.18052606284618378,72.01820674135428,-4.004147904930166,0.07221042473797296,2.0
13.799999999999967,69.12846002352458,-4.061401884630731,-0.00854555130584611,3.5807813492436207,2.0000000596046448,55.99485239122794,-0.2964512681943021,0.6666666865348816,0.0,0.1704961657524109,72.01820674135428,-4.004147904930166,0.06819846906404145,2.0
13.899999999999967,69.50775230322293,-4.0298009311986736,0.015098791800204125,4.000355046918105,2.0000000596046448,56.26902212291442,-0.2999919804952851,0.6666666865348816,0.0,0.1378738135099411,72.01820674135428,-4.004147904930166,0.055149523804060845,2.0
