time,ego_x,ego_y,ego_heading,ego_speed,ego_accel,preceding_x,preceding_y,control_throttle,control_brake,control_steer,target_waypoint_x,target_waypoint_y,pid_steer_cmd,pid_accel_cmd
0.1,0.0,4.440892098500626e-16,0.0,0.9800000786781311,-0.0,19.977404106078737,-1.666989224657911e-06,1.0,0.0,0.7680416107177734,3.009122148299383,1.01662729834473e-06,0.3072166442871094,8.946666548649471
0.2,0.004355825430934601,-4.420463994847523e-12,0.0,1.960000276565552,3.0,19.98484295744187,0.000192325181020081,0.514014720916748,0.0,0.38426727056503296,4.007929401875657,5.896033923313837e-07,0.15370691299438477,1.5420441078808573
0.30000000000000004,0.011408226224830287,-0.0001198850453341116,-0.00010173275364167012,2.6026132097583026,1.5420441627502441,19.99016679352536,0.00025663353144622647,0.527682363986969,0.0,0.42907845973968506,5.0067481139044645,1.6257947699216402e-07,0.17163138580322265,1.5830471268185455
0.4,0.017576743135379047,-8.051930559949128e-05,-0.00010173275364167012,0.28984381365418416,1.583047091960907,19.98996982283053,0.00019621629462229784,1.0,0.0,0.46928349137306213,6.00557831173289,-2.6444445211382117e-07,0.1877134017944336,5.716523310340906
0.5,0.017348713160032503,-5.936517809734809e-05,-0.00010093380531372986,0.17647760287601885,3.0,19.989012943876332,9.714497777690845e-05,1.0,0.0,0.25732895731925964,6.00557831173289,-2.6444445211382117e-07,0.10293157768249511,3.607076233557987
0.6,0.0161944531151903,-2.53701234096404e-05,-9.933590865962572e-05,0.18426463763423973,3.0,19.988259526153442,1.692598097791098e-05,1.0,0.0,0.25772178173065186,6.00557831173289,-2.6444445211382117e-07,0.10308871841430664,3.515869304850332
0.7,0.0682208085897571,0.006896712302702834,0.005479720258946941,1.262540831775607,3.0,20.027945101367223,-6.154549230541484e-05,0.646681010723114,0.0,0.3972770571708679,7.004419995360976,-6.91468393210215e-07,0.15891082763671874,1.9400429474305523
0.7999999999999999,0.2507751230725148,0.04153021562938353,0.02995523594121119,2.277086696715821,1.940043032169342,20.196683223816976,-0.00016362316530549315,0.5083032846450806,0.0,-0.28406810760498047,7.004419995360976,-6.91468393210215e-07,-0.11362724113464355,1.5249098622249424
0.8999999999999999,0.5050531837502774,0.0773577036675892,0.046852993057763914,2.781675067689741,1.5249098539352417,20.443926324524995,-0.000273641111863121,0.6019699573516846,0.0,-0.4143425226211548,7.004419995360976,-6.91468393210215e-07,-0.16573700714111328,1.8059099594429213
0.9999999999999999,0.7992233584881774,0.0694760447088183,0.029098763334642008,3.0933945141280748,1.8059098720550537,20.74345505926594,-0.00046563869578153394,0.6212443113327026,0.0,0.13073411583900452,7.004419995360976,-6.91468393210215e-07,0.052293643951416016,1.8637330076431131
1.0999999999999999,1.1264010791301757,0.05468798739447722,0.014638597563838562,3.4392248127127236,1.863732933998108,21.062194104099987,-0.0003544041632368433,0.5586540699005127,0.0,0.48918139934539795,8.003273137441525,-1.1184923454088391e-06,0.19567255973815917,1.6759622558560556
1.2,1.4810270327847093,0.09333297924814721,0.040869402720574044,3.6889423324828448,1.675962209701538,21.370176065066943,-0.0006111444522440834,0.554914116859436,0.0,-0.5092660784721375,8.003273137441525,-1.1184923454088391e-06,-0.20370644187927245,1.6647423729441813
1.3,1.8605498735844606,0.14616311532886028,0.0639763199186465,3.959341088412317,1.664742350578308,21.658513305444885,-0.0005710283346516132,0.5083797574043274,0.0,-0.8400503993034363,8.003273137441525,-1.1184923454088391e-06,-0.336020149230957,1.5251392693799024
1.4000000000000001,2.2640269645241915,0.14034119924721988,0.038234471138049564,4.119138724109649,1.5251392722129822,21.928732672071277,-0.0002892254683795059,0.523589015007019,0.0,0.14099116623401642,9.002137792668918,-1.5455163073774258e-06,0.056396465301513675,1.5707670885435367
1.5000000000000002,2.6866654334906173,0.11750773647032942,0.013730193316012329,4.33854671080242,1.5707670450210571,22.1883698310925,-0.0005162222921146764,0.47185975313186646,0.0,0.17506876587867737,9.002137792668918,-1.5455163073774258e-06,0.07002750778198243,1.4155792728033871
1.6000000000000003,3.1269464976655286,0.14783589097163174,0.033381126367489244,4.509365780336482,1.4155792593955994,22.455292279281963,-0.0004785307582626519,0.4639293849468231,0.0,-0.33178550004959106,10.001013906348774,-1.972540283112778e-06,-0.13271419525146486,1.3917881438632738
1.7000000000000004,3.5844197603497747,0.17031511577157454,0.035362251902399056,4.639315318369956,1.3917881548404694,22.747367755111114,-0.0003802970377373427,0.45995277166366577,0.0,-0.5265821814537048,10.001013906348774,-1.972540283112778e-06,-0.21063288116455078,1.3798582996676658
1.8000000000000005,4.0457712658915455,0.1283094367758446,-0.009057943499577448,4.673599014975633,1.3798583149909973,23.045520271192032,-0.00037578743105415313,0.48996931314468384,0.0,-1.0,10.700726052473328,-0.3499994560072621,-1.8825881748199462,1.4699079384229972
1.9000000000000006,4.487588785761844,0.009857535854409072,-0.09301036843879906,4.634964723761238,1.4699079394340515,23.32815575797636,-0.0004608358529853973,0.5244991183280945,0.0,0.7535213232040405,10.700726052473328,-0.3499994560072621,0.3014085178375244,1.57349729899761
2.0000000000000004,4.924987120123177,-0.15970420950505648,-0.1788003745301756,4.911981565689776,1.5734973549842834,23.594049351413275,-0.0008703278527852909,0.37696170806884766,0.0,1.0,10.700726052473328,-0.3499994560072621,0.7188537559509277,1.1308851434938239
2.1000000000000005,5.403085215172524,-0.2915724650783571,-0.20272328428624853,4.997017605339644,1.130885124206543,23.85646029708144,-0.0003132816305793096,0.43017008900642395,0.0,-1.0,11.400438198597882,-0.6999969394742407,-1.3775637397766114,1.2905102403413335
2.2000000000000006,5.893861651733403,-0.3967113848945236,-0.20536913482924213,5.021965089970434,1.2905102670192719,24.130724865509706,-0.000550951380536846,0.44928738474845886,0.0,0.6846170425415039,11.400438198597882,-0.6999969394742407,0.2738468074798584,1.3478621872405407
2.3000000000000007,6.386379467607611,-0.5072902692497285,-0.20931460798419455,5.069391626168617,1.3478621542453766,24.420081321438758,5.5236747327214175e-06,0.4370940923690796,0.0,-1.0,12.10015034472245,-1.0499944229412197,-1.625375244140625,1.3112822643464255
2.400000000000001,6.880324733262555,-0.6076324629295682,-0.20700218520967884,4.995951755579686,1.3112822771072388,24.703684394588393,-0.00014759483914872362,0.492747962474823,0.0,-1.0,12.799870115993286,-1.3999920366219034,-1.923681978225708,1.478243870519385
2.500000000000001,7.359910448612283,-0.7632129795591021,-0.24967481430434546,5.065456724426421,1.478243887424469,24.97302971404524,0.00045227664856217764,0.4367629885673523,0.0,0.4742022156715393,12.799870115993286,-1.3999920366219034,0.18968088722229004,1.3102890101046742
2.600000000000001,7.837631132908342,-0.9563208910368579,-0.29608971736279166,5.1890768433494765,1.3102889657020569,25.236913924813877,0.000213474590340601,0.4012529253959656,0.0,-1.0,13.499582262117855,-1.7499895200888824,-1.466711570739746,1.203758739166917
2.700000000000001,8.314539683505927,-1.1396792690582633,-0.32225580770503814,5.079318192645597,1.2037587761878967,25.508331794548553,0.0003550790849038421,0.500264585018158,0.0,-1.0,14.199294408242409,-2.099987003555861,-1.6795921001434326,1.5007936721512662
2.800000000000001,8.764918886579835,-1.3697484643654168,-0.3820839879097768,5.105583411206762,1.5007937550544739,25.792816122398733,0.00020401941858061434,0.45365428924560547,0.0,1.0,14.199294408242409,-2.099987003555861,0.4668122959136963,1.3609628248646333
2.9000000000000012,9.208826998526732,-1.6398479323490873,-0.440767008845782,5.199341035642326,1.3609628677368164,26.07387060960707,0.00029038789509727714,0.4185953140258789,0.0,-1.0,14.899006554366963,-2.44998448702284,-1.0993112678527832,1.2557859119386412
3.0000000000000013,9.667656496037168,-1.9036822559139441,-0.46751766304730147,5.319615462795184,1.2557859420776367,26.340744458958184,9.143039509673656e-05,0.39261913299560547,0.0,1.0,14.899006554366963,-2.44998448702284,0.8126131248474121,1.1778574126889283
3.1000000000000014,10.131976940325544,-2.1738711166080518,-0.4858383471342833,5.310909604770743,1.1778573989868164,26.60418622619676,-0.000427354280231107,0.4397715926170349,0.0,1.0,14.899006554366963,-2.44998448702284,1.1052250175476075,1.319314771786694
